1.08887e-36,1.62333e-35
-4.17597e+08,1.53063e+07
8.65059e+07,-1.23395e+08
4.93403e+08,2.91116e+08
3.88753e+08,-2.67677e+08
-9.51666e+07,3.32702e+08
2.86212e+08,2.99515e+08
9.11397e+07,6.78366e+06
2.17369e+08,5.06234e+08
